movie,title,genres,year,Rating,RottenTomato
454,"Firm, The",Drama|Thriller,1992,6,56
465,Heaven & Earth,Action|Drama|War,1992,6,62
474,In the Line of Fire,Action|Thriller,1992,9,73
475,In the Name of the Father,Drama,1992,2,56
486,Life with Mikey,Comedy,1992,9,51
488,M. Butterfly,Drama|Romance,1992,8,61
490,Malice,Thriller,1992,10,91
492,Manhattan Murder Mystery,Comedy|Mystery,1992,6,54
498,Mr. Jones,Drama|Romance,1992,3,94
507,"Perfect World, A",Crime|Drama|Thriller,1992,4,94
510,Poetic Justice,Drama,1992,1,55
511,"Program, The",Action|Drama,1992,4,89
515,"Remains of the Day, The",Drama|Romance,1992,4,98
519,RoboCop 3,Action|Crime|Drama|Sci-Fi|Thriller,1992,3,56
520,Robin Hood: Men in Tights,Comedy,1992,4,75
521,Romeo Is Bleeding,Crime|Thriller,1992,6,53
523,Ruby in Paradise,Drama,1992,7,51
529,Searching for Bobby Fischer,Drama,1992,7,74
531,"Secret Garden, The",Children|Drama,1992,2,50
534,Shadowlands,Drama|Romance,1992,7,95
535,Short Cuts,Drama,1992,8,82
538,Six Degrees of Separation,Drama,1992,3,65
539,Sleepless in Seattle,Comedy|Drama|Romance,1992,5,72
542,Son in Law,Comedy|Drama|Romance,1992,7,88
546,Super Mario Bros.,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,1992,9,82
549,Thirty-Two Short Films About Glenn Gould,Drama|Musical,1992,4,83
555,True Romance,Crime|Thriller,1992,1,96
556,"War Room, The",Documentary,1992,5,61
559,"Paris, France",Comedy,1992,5,56
563,Germinal,Drama|Romance,1992,3,88
567,Kika,Comedy|Drama,1992,9,87
568,Bhaji on the Beach,Comedy|Drama,1992,6,50
582,Métisse (Café au Lait),Comedy|Drama,1992,3,57
678,Some Folks Call It a Sling Blade,Drama|Thriller,1992,4,65
718,"Visitors, The (Visiteurs, Les)",Comedy|Fantasy|Sci-Fi,1992,6,98
760,Stalingrad,Drama|War,1992,3,99
876,Supercop 2 (Project S) (Chao ji ji hua),Action|Comedy|Crime|Thriller,1992,9,92
1148,Wallace & Gromit: The Wrong Trousers,Animation|Children|Comedy|Crime,1992,4,63
1215,Army of Darkness,Action|Adventure|Comedy|Fantasy|Horror,1992,4,99
1437,"Cement Garden, The",Drama,1992,10,73
1678,"Joy Luck Club, The",Drama|Romance,1992,6,83
2052,Hocus Pocus,Children|Comedy|Fantasy|Horror,1992,5,71
2106,Swing Kids,Drama|War,1992,9,51
2515,Children of the Corn II: The Final Sacrifice,Horror,1992,7,91
2850,Public Access,Drama|Thriller,1992,4,69
2898,"Dark Half, The",Horror|Mystery,1992,3,92
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1),Action|Comedy,1992,3,53
3213,Batman: Mask of the Phantasm,Animation|Children,1992,3,100
3248,Sister Act 2: Back in the Habit,Comedy,1992,7,80
3250,Alive,Drama,1992,6,56
3254,Wayne's World 2,Comedy,1992,3,65
3450,Grumpy Old Men,Comedy,1992,5,99
3502,My Life,Drama,1992,8,74
3572,Carnosaur,Horror|Sci-Fi,1992,4,60
3663,Puppet Master 4,Horror|Sci-Fi|Thriller,1992,4,50
3835,"Crush, The",Thriller,1992,2,87
3920,"Faraway, So Close (In weiter Ferne, so nah!)",Drama|Fantasy|Mystery|Romance,1992,9,75
4047,Gettysburg,Drama|War,1992,7,92
4569,Best of the Best 2,Action,1992,6,71
4686,Weekend at Bernie's II,Adventure|Comedy,1992,6,89
4711,Theremin: An Electronic Odyssey,Documentary,1992,8,90
5055,Dragon: The Bruce Lee Story,Action|Drama,1992,5,50
5076,"Adventures of Huck Finn, The",Adventure|Children|Comedy|Drama,1992,5,98
5102,Rookie of the Year,Comedy|Fantasy,1992,7,61
5103,"Sandlot, The",Children|Comedy|Drama,1992,9,63
5111,"Good Son, The",Drama|Thriller,1992,9,69
5343,"Temp, The",Drama|Thriller,1992,8,98
5691,Jason Goes to Hell: The Final Friday,Action|Horror,1992,6,71
6025,CB4 - The Movie,Comedy,1992,9,70
6314,Undercover Blues,Comedy|Crime,1992,2,85
6436,This Boy's Life,Drama,1992,4,83
6531,"Hour of the Pig, The",Crime|Drama|Mystery,1992,4,58
6600,...And God Spoke,Comedy,1992,6,75
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba),Action,1992,5,63
7023,"Wedding Banquet, The (Xi yan)",Comedy|Drama|Romance,1992,6,91
7117,Leprechaun,Comedy|Horror,1992,10,95
7354,Mad Dog and Glory,Comedy|Drama|Romance,1992,2,51
8240,Totally F***ed Up,Drama,1992,7,71
26809,"Baby of Mâcon, The (a.k.a. The Baby of Macon)",Drama,1992,6,55
26810,Bad Boy Bubby,Drama,1992,4,71
26835,"Positively True Adventures of the Alleged Texas Cheerleader-Murdering Mom, The",Comedy|Thriller,1992,3,77
26838,"Snapper, The",Comedy|Drama,1992,6,74
32078,Godzilla vs. Mechagodzilla II (Gojira VS Mekagojira),Action|Drama|Sci-Fi,1992,2,76
64338,Gypsy,Comedy|Drama|Musical,1992,2,51
95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen),Action|Adventure|Animation,1992,5,77
95752,Terminal USA,Comedy,1992,4,86
98829,"Evil Cult, The (Lord of the Wu Tang) (Yi tian tu long ji: Zhi mo jiao jiao zhu)",Action|Fantasy,1992,2,74
