movie,title,genres,year,Rating,RottenTomato
319,Shallow Grave,Comedy|Drama|Thriller,1994,3,70
329,Star Trek: Generations,Adventure|Drama|Sci-Fi,1994,5,92
331,Tom & Viv,Drama,1994,8,54
334,Vanya on 42nd Street,Drama,1994,3,99
341,Double Happiness,Drama,1994,10,50
344,Ace Ventura: Pet Detective,Comedy,1994,5,64
345,"Adventures of Priscilla, Queen of the Desert, The",Comedy|Drama,1994,2,72
352,Crooklyn,Comedy|Drama,1994,3,89
353,"Crow, The",Action|Crime|Fantasy|Thriller,1994,10,98
357,Four Weddings and a Funeral,Comedy|Romance,1994,8,97
361,It Could Happen to You,Comedy|Drama|Romance,1994,7,68
364,"Lion King, The",Adventure|Animation|Children|Drama|Musical|IMAX,1994,5,84
369,Mrs. Parker and the Vicious Circle,Drama,1994,10,56
371,"Paper, The",Comedy|Drama,1994,1,78
372,Reality Bites,Comedy|Drama|Romance,1994,10,69
375,Safe Passage,Drama,1994,1,56
376,"River Wild, The",Action|Thriller,1994,3,75
377,Speed,Action|Romance|Thriller,1994,4,70
378,Speechless,Comedy|Romance,1994,9,57
380,True Lies,Action|Adventure|Comedy|Romance|Thriller,1994,5,76
382,Wolf,Drama|Horror|Romance|Thriller,1994,10,88
389,"Colonel Chabert, Le",Drama|Romance|War,1994,7,94
391,Jason's Lyric,Crime|Drama,1994,5,90
408,8 Seconds,Drama,1994,8,54
409,Above the Rim,Crime|Drama,1994,6,62
414,"Air Up There, The",Comedy,1994,7,69
416,Bad Girls,Western,1994,10,69
417,Barcelona,Comedy|Romance,1994,6,95
421,Black Beauty,Adventure|Children|Drama,1994,6,54
423,Blown Away,Action|Thriller,1994,2,51
436,Color of Night,Drama|Thriller,1994,4,83
438,"Cowboy Way, The",Action|Comedy|Drama,1994,8,71
443,"Endless Summer 2, The",Adventure|Documentary,1994,3,71
447,"Favor, The",Comedy|Romance,1994,1,96
452,Widows' Peak,Drama,1994,6,54
471,"Hudsucker Proxy, The",Comedy,1994,5,60
472,I'll Do Anything,Comedy|Drama,1994,7,95
473,In the Army Now,Comedy|War,1994,4,61
482,Killing Zoe,Crime|Drama|Thriller,1994,2,55
496,What Happened Was...,Comedy|Drama|Romance|Thriller,1994,6,59
502,"Next Karate Kid, The",Action|Children|Romance,1994,7,71
504,No Escape,Action|Drama|Sci-Fi,1994,9,55
505,North,Comedy,1994,6,90
512,"Puppet Masters, The",Horror|Sci-Fi,1994,9,59
513,Radioland Murders,Comedy|Mystery|Romance,1994,10,82
514,"Ref, The",Comedy,1994,5,77
516,Renaissance Man,Comedy|Drama,1994,3,50
518,"Road to Wellville, The",Comedy,1994,4,96
528,"Scout, The",Comedy|Drama,1994,5,77
532,Serial Mom,Comedy|Crime|Horror,1994,4,92
536,"Simple Twist of Fate, A",Drama,1994,10,85
548,Terminal Velocity,Action|Mystery|Thriller,1994,5,67
550,Threesome,Comedy|Romance,1994,7,97
561,Killer (Bulletproof Heart),Drama|Thriller,1994,7,75
564,Chasers,Comedy,1994,5,80
569,Little Big League,Comedy|Drama,1994,10,85
571,"Wedding Gift, The",Drama|Romance,1994,4,64
575,"Little Rascals, The",Children|Comedy,1994,7,67
577,Andre,Adventure|Children|Drama,1994,3,70
580,Princess Caraboo,Drama,1994,6,53
600,Love and a .45,Action|Comedy|Crime,1994,3,73
614,Loaded,Drama|Thriller,1994,3,56
735,Cemetery Man (Dellamorte Dellamore),Horror,1994,3,64
756,Carmen Miranda: Bananas Is My Business,Documentary,1994,2,75
757,Ashes of Time (Dung che sai duk),Drama,1994,7,61
759,Maya Lin: A Strong Clear Vision,Documentary,1994,6,57
844,"Story of Xinghua, The (Xinghua san yue tian)",Drama,1994,9,89
845,"Day the Sun Turned Cold, The (Tianguo niezi)",Drama,1994,8,93
875,Nothing to Lose,Action|Crime|Drama,1994,1,95
896,Wild Reeds (Les roseaux sauvages),Drama,1994,5,71
1163,Mina Tannenbaum,Drama,1994,6,56
1174,Dead Tired (Grosse Fatigue),Comedy,1994,5,64
1433,The Machine,Horror|Sci-Fi|Thriller,1994,7,85
1444,Guantanamera,Comedy,1994,8,57
2036,Blank Check,Children|Comedy,1994,2,89
2092,"Return of Jafar, The",Adventure|Animation|Children|Fantasy|Musical|Romance,1994,7,84
2101,Squanto: A Warrior's Tale,Adventure|Drama,1994,3,58
2284,Bandit Queen,Drama,1994,2,69
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre),Horror,1994,1,85
2516,Children of the Corn III,Horror,1994,3,51
2869,"Separation, The (Séparation, La)",Drama,1994,6,64
2876,Thumbelina,Animation|Children|Fantasy,1994,1,58
3463,Last Resort (National Lampoon's Last Resort),Comedy,1994,1,61
3664,Puppet Master 5: The Final Chapter,Horror|Sci-Fi|Thriller,1994,4,84
3972,"Legend of Drunken Master, The (Jui kuen II)",Action|Comedy,1994,8,82
4048,Imaginary Crimes,Drama,1994,2,99
4749,3 Ninjas Kick Back,Action|Children|Comedy,1994,3,90
5096,Baby's Day Out,Comedy,1994,6,62
5164,"Troll in Central Park, A",Animation|Children,1994,8,75
5357,Iron Will,Adventure,1994,2,97
5893,"Last Seduction, The",Crime|Drama|Thriller,1994,5,72
5969,My Girl 2,Comedy|Drama|Romance,1994,10,92
6788,Angie,Comedy|Drama|Romance,1994,2,95
6992,Guarding Tess,Comedy|Drama,1994,9,64
26870,Major League II,Comedy,1994,10,78
26886,"Defender, The (a.k.a. Bodyguard from Beijing, The) (Zhong Nan Hai bao biao)",Action,1994,7,94
68099,Apollo 13: To the Edge and Back,Documentary,1994,10,52
74438,"Legend of the Red Dragon (a.k.a. New Legend of Shaolin, The) (Hong Xi Guan: Zhi Shao Lin wu zu)",Action|Adventure|Comedy|Drama|Romance,1994,7,51
80217,Hated,Documentary,1994,8,57
95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da),Action|Adventure|Animation,1994,10,77
99669,Aftermath,Horror,1994,10,82
3,Grumpier Old Men,Comedy|Romance,1994,1,68
5,Father of the Bride Part II,Comedy,1994,7,52
7,Sabrina,Comedy|Romance,1994,7,88
8,Tom and Huck,Adventure|Children,1994,8,77
14,Nixon,Drama,1994,7,70
15,Cutthroat Island,Action|Adventure|Romance,1994,1,82
18,Four Rooms,Comedy,1994,4,56
20,Money Train,Action|Comedy|Crime|Drama|Thriller,1994,2,61
21,Get Shorty,Comedy|Crime|Thriller,1994,5,74
22,Copycat,Crime|Drama|Horror|Mystery|Thriller,1994,10,91
24,Powder,Drama|Sci-Fi,1994,8,89
25,Leaving Las Vegas,Drama|Romance,1994,9,84
27,Now and Then,Children|Drama,1994,10,83
28,Persuasion,Drama|Romance,1994,4,77
30,Shanghai Triad (Yao a yao yao dao waipo qiao),Crime|Drama,1994,3,72
31,Dangerous Minds,Drama,1994,2,51
32,Twelve Monkeys (a.k.a. 12 Monkeys),Mystery|Sci-Fi|Thriller,1994,1,51
35,Carrington,Drama|Romance,1994,10,65
36,Dead Man Walking,Crime|Drama,1994,3,95
37,Across the Sea of Time,Documentary|IMAX,1994,3,60
38,It Takes Two,Children|Comedy,1994,4,92
40,"Cry, the Beloved Country",Drama,1994,4,81
41,Richard III,Drama|War,1994,1,51
43,Restoration,Drama,1994,10,50
46,How to Make an American Quilt,Drama|Romance,1994,8,90
47,Seven (a.k.a. Se7en),Mystery|Thriller,1994,5,90
49,When Night Is Falling,Drama|Romance,1994,10,72
50,"Usual Suspects, The",Crime|Mystery|Thriller,1994,1,56
60,"Indian in the Cupboard, The",Adventure|Children|Fantasy,1994,4,78
69,Friday,Comedy,1994,3,93
71,Fair Game,Action,1994,10,62
76,Screamers,Action|Sci-Fi|Thriller,1994,7,74
78,"Crossing Guard, The",Action|Crime|Drama|Thriller,1994,6,99
81,Things to Do in Denver When You're Dead,Crime|Drama|Romance,1994,4,60
82,Antonia's Line (Antonia),Comedy|Drama,1994,1,57
93,Vampire in Brooklyn,Comedy|Horror|Romance,1994,2,65
97,"Hate (Haine, La)",Crime|Drama,1994,2,99
117,"Young Poisoner's Handbook, The",Crime|Drama,1994,3,58
130,Angela,Drama,1994,6,52
131,Frankie Starlight,Drama|Romance,1994,1,58
132,Jade,Thriller,1994,10,70
137,Man of the Year,Documentary,1994,6,74
148,"Awfully Big Adventure, An",Drama,1994,7,80
150,Apollo 13,Adventure|Drama|IMAX,1994,3,67
151,Rob Roy,Action|Drama|Romance|War,1994,6,84
152,"Addiction, The",Drama|Horror,1994,6,76
155,Beyond Rangoon,Adventure|Drama|War,1994,7,75
156,Blue in the Face,Comedy|Drama,1994,3,98
157,Canadian Bacon,Comedy|War,1994,9,79
158,Casper,Adventure|Children,1994,2,89
159,Clockers,Crime|Drama|Mystery,1994,2,69
160,Congo,Action|Adventure|Mystery|Sci-Fi,1994,1,54
161,Crimson Tide,Drama|Thriller|War,1994,5,81
165,Die Hard: With a Vengeance,Action|Crime|Thriller,1994,10,100
166,"Doom Generation, The",Comedy|Crime|Drama,1994,4,99
168,First Knight,Action|Drama|Romance,1994,5,64
170,Hackers,Action|Adventure|Crime|Thriller,1994,2,97
175,Kids,Drama,1994,2,65
177,Lord of Illusions,Horror,1994,1,85
181,Mighty Morphin Power Rangers: The Movie,Action|Children,1994,7,64
186,Nine Months,Comedy|Romance,1994,2,59
187,Party Girl,Comedy,1994,10,71
188,"Prophecy, The",Fantasy|Horror|Mystery,1994,9,100
191,"Scarlet Letter, The",Drama|Romance,1994,5,54
198,Strange Days,Action|Crime|Drama|Mystery|Sci-Fi|Thriller,1994,2,82
201,Three Wishes,Drama|Fantasy,1994,1,50
202,Total Eclipse,Drama|Romance,1994,7,100
203,"To Wong Foo, Thanks for Everything! Julie Newmar",Comedy,1994,9,61
204,Under Siege 2: Dark Territory,Action,1994,6,50
205,Unstrung Heroes,Comedy|Drama,1994,1,69
207,"Walk in the Clouds, A",Drama|Romance,1994,10,92
208,Waterworld,Action|Adventure|Sci-Fi,1994,7,54
209,White Man's Burden,Drama,1994,6,56
219,"Cure, The",Drama,1994,4,83
220,Castle Freak,Horror,1994,5,73
224,Don Juan DeMarco,Comedy|Drama|Romance,1994,8,97
230,Dolores Claiborne,Drama|Thriller,1994,7,92
236,French Kiss,Action|Comedy|Romance,1994,7,53
238,Far From Home: The Adventures of Yellow Dog,Adventure|Children,1994,2,64
241,Fluke,Children|Drama,1994,2,100
254,Jefferson in Paris,Drama,1994,7,88
258,"Kid in King Arthur's Court, A",Adventure|Children|Comedy|Fantasy|Romance,1994,8,65
262,"Little Princess, A",Children|Drama,1994,1,90
267,Major Payne,Comedy,1994,2,50
271,Losing Isaiah,Drama,1994,6,70
274,Man of the House,Comedy,1994,10,95
279,My Family,Drama,1994,10,68
280,Murder in the First,Drama|Thriller,1994,9,65
295,"Pyromaniac's Love Story, A",Comedy|Romance,1994,8,87
303,"Quick and the Dead, The",Action|Thriller|Western,1994,5,69
304,Roommates,Comedy|Drama,1994,5,61
312,Stuart Saves His Family,Comedy,1994,1,50
322,Swimming with Sharks,Comedy|Drama,1994,9,80
327,Tank Girl,Action|Comedy|Sci-Fi,1994,4,61
328,Tales from the Crypt Presents: Demon Knight,Horror|Thriller,1994,2,59
330,Tales from the Hood,Action|Crime|Horror,1994,3,69
332,Village of the Damned,Horror|Sci-Fi,1994,8,85
333,Tommy Boy,Comedy,1994,6,54
339,While You Were Sleeping,Comedy|Romance,1994,2,74
358,Higher Learning,Drama,1994,1,97
384,Bad Company,Action|Crime|Drama,1994,7,97
401,Mirage,Action|Thriller,1994,2,74
407,In the Mouth of Madness,Horror|Thriller,1994,3,52
467,Live Nude Girls,Comedy,1994,6,88
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The",Comedy|Romance,1994,4,51
562,Welcome to the Dollhouse,Comedy|Drama,1994,6,95
585,"Brady Bunch Movie, The",Comedy,1994,10,94
603,"Bye Bye, Love",Comedy,1994,5,54
632,Land and Freedom (Tierra y libertad),Drama|War,1994,1,64
700,Angus,Comedy,1994,9,69
714,Dead Man,Drama|Mystery|Western,1994,5,83
715,"Horseman on the Roof, The (Hussard sur le toit, Le)",Drama|Romance,1994,4,93
721,Halfmoon (Paul Bowles - Halbmond),Drama,1994,3,53
741,Ghost in the Shell (Kôkaku kidôtai),Animation|Sci-Fi,1994,10,85
753,"Month by the Lake, A",Comedy|Drama|Romance,1994,8,51
764,Heavy,Drama|Romance,1994,10,87
767,"Grass Harp, The",Comedy|Drama,1994,10,99
787,"Gate of Heavenly Peace, The",Documentary,1994,6,72
846,Flirt,Drama,1994,3,77
850,Cyclo (Xich lo),Crime|Drama,1994,9,65
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers),Horror|Thriller,1994,4,50
1406,La Cérémonie,Crime|Drama|Mystery|Thriller,1994,8,75
1549,Rough Magic,Drama|Romance,1994,5,80
1555,"To Have, or Not (En avoir (ou pas))",Drama,1994,5,98
1692,Alien Escape,Horror|Sci-Fi,1994,6,100
1795,"Callejón de los milagros, El",Drama,1994,6,99
2103,Tall Tale,Adventure|Children|Fantasy|Western,1994,7,99
3046,"Incredibly True Adventure of Two Girls in Love, The",Comedy|Romance,1994,2,56
3446,Funny Bones,Comedy|Drama,1994,6,69
3477,Empire Records,Comedy|Drama,1994,8,74
3573,Carnosaur 2,Horror|Sci-Fi,1994,3,99
3960,Haunted,Drama|Thriller,1994,4,97
7574,Maborosi (Maboroshi no hikari),Drama,1994,8,64
7669,Pride and Prejudice,Drama|Romance,1994,8,91
26854,"Darkman II: Return of Durant, The",Action|Crime|Horror,1994,8,70
44317,Kummeli Stories,Comedy,1994,8,87
95782,Dragon Ball Z: Fusion Reborn (Doragon bôru Z 12: Fukkatsu no fyushon!! Gokû to Bejîta),Action|Adventure|Animation,1994,3,81
136592,Freaky Friday,(no genres listed),1994,8,83
