movie,title,genres,year,Rating,RottenTomato
214,Before the Rain (Pred dozhdot),Drama|War,1993,7,67
223,Clerks,Comedy,1993,9,84
225,Disclosure,Drama|Thriller,1993,3,57
227,Drop Zone,Action|Thriller,1993,8,96
229,Death and the Maiden,Drama|Thriller,1993,2,72
233,Exotica,Drama,1993,2,62
234,Exit to Eden,Comedy,1993,5,74
235,Ed Wood,Comedy|Drama,1993,3,89
242,Farinelli: il castrato,Drama|Musical,1993,5,80
247,Heavenly Creatures,Crime|Drama,1993,2,52
249,Immortal Beloved,Drama|Romance,1993,8,81
261,Little Women,Drama,1993,7,99
264,"Enfer, L'",Drama,1993,5,71
268,Little Odessa,Crime|Drama,1993,10,87
270,Love Affair,Drama|Romance,1993,1,81
272,"Madness of King George, The",Comedy|Drama,1993,10,76
273,Mary Shelley's Frankenstein (Frankenstein),Drama|Horror|Sci-Fi,1993,2,86
277,Miracle on 34th Street,Drama,1993,9,60
287,Nina Takes a Lover,Comedy|Romance,1993,8,69
300,Quiz Show,Drama,1993,6,87
301,Picture Bride (Bijo photo),Drama|Romance,1993,8,89
302,"Queen Margot (Reine Margot, La)",Drama|Romance,1993,4,54
306,Three Colors: Red (Trois couleurs: Rouge),Drama,1993,3,75
308,Three Colors: White (Trzy kolory: Bialy),Comedy|Drama,1993,6,50
309,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng)",Drama,1993,5,100
324,"Sum of Us, The",Comedy|Drama,1993,9,68
326,To Live (Huozhe),Drama,1993,3,72
340,"War, The",Adventure|Drama|War,1993,2,52
342,Muriel's Wedding,Comedy,1993,10,98
348,Bullets Over Broadway,Comedy,1993,6,99
349,Clear and Present Danger,Action|Crime|Drama|Thriller,1993,1,84
350,"Client, The",Drama|Mystery|Thriller,1993,6,76
351,"Corrina, Corrina",Comedy|Drama|Romance,1993,2,56
354,Cobb,Drama,1993,10,50
355,"Flintstones, The",Children|Comedy|Fantasy,1993,1,97
356,Forrest Gump,Comedy|Drama|Romance|War,1993,8,84
360,I Love Trouble,Action|Comedy,1993,1,54
362,"Jungle Book, The",Adventure|Children|Romance,1993,4,85
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)",Drama|Horror|Mystery|Thriller,1993,6,63
367,"Mask, The",Action|Comedy|Crime|Fantasy,1993,5,71
368,Maverick,Adventure|Comedy|Western,1993,1,52
370,Naked Gun 33 1/3: The Final Insult,Action|Comedy,1993,7,71
374,Richie Rich,Children|Comedy,1993,6,78
379,Timecop,Action|Sci-Fi|Thriller,1993,7,91
381,When a Man Loves a Woman,Drama|Romance,1993,5,87
383,Wyatt Earp,Western,1993,8,71
387,"Low Down Dirty Shame, A",Action|Comedy,1993,5,52
393,Street Fighter,Action|Adventure|Fantasy,1993,2,87
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension),Action|Fantasy,1993,5,72
413,Airheads,Comedy,1993,6,74
420,Beverly Hills Cop III,Action|Comedy|Crime|Thriller,1993,10,55
422,Blink,Thriller,1993,5,60
424,Blue Chips,Drama,1993,3,63
425,Blue Sky,Drama|Romance,1993,8,65
429,Cabin Boy,Comedy,1993,3,84
432,City Slickers II: The Legend of Curly's Gold,Adventure|Comedy|Western,1993,2,53
433,Clean Slate,Comedy,1993,6,97
437,Cops and Robbersons,Comedy,1993,3,58
449,Fear of a Black Hat,Comedy,1993,9,81
450,With Honors,Comedy|Drama,1993,4,76
456,Fresh,Crime|Drama|Thriller,1993,4,74
459,"Getaway, The",Action|Adventure|Crime|Drama|Romance|Thriller,1993,2,65
460,Getting Even with Dad,Comedy,1993,4,70
461,Go Fish,Drama|Romance,1993,1,94
470,House Party 3,Comedy,1993,10,73
476,"Inkwell, The",Comedy|Drama,1993,6,52
484,Lassie,Adventure|Children,1993,2,65
487,Lightning Jack,Comedy|Western,1993,9,59
533,"Shadow, The",Action|Adventure|Fantasy|Mystery,1993,2,74
537,Sirens,Drama,1993,6,67
547,Surviving the Game,Action|Adventure|Thriller,1993,4,79
554,Trial by Jury,Crime|Drama|Thriller,1993,5,56
558,"Pagemaster, The",Action|Adventure|Animation|Children|Fantasy,1993,9,74
574,Spanking the Monkey,Comedy|Drama,1993,4,61
687,Country Life,Drama|Romance,1993,5,77
872,Vive L'Amour (Ai qing wan sui),Drama,1993,7,90
889,1-900 (06),Drama|Romance,1993,8,97
1021,Angels in the Outfield,Children|Comedy,1993,5,65
1133,Talking About Sex,Comedy|Drama,1993,9,67
1151,Lesson Faust,Animation|Comedy|Drama|Fantasy,1993,7,100
1369,I Can't Sleep (J'ai pas sommeil),Drama|Thriller,1993,10,92
2042,D2: The Mighty Ducks,Children|Comedy,1993,1,57
3434,Death Wish 5: The Face of Death,Action|Drama,1993,8,75
3838,Phantasm III: Lord of the Dead,Horror,1993,6,70
3848,Silent Fall,Drama|Thriller,1993,1,67
4458,Africa: The Serengeti,Documentary|IMAX,1993,6,91
5053,Blankman,Comedy,1993,1,78
5161,Intersection,Drama|Romance,1993,2,54
6559,Little Giants,Children|Comedy,1993,7,96
6811,PCU,Comedy,1993,7,53
6827,It's Pat,Comedy,1993,1,80
7189,"Car 54, Where Are You?",Comedy,1993,6,80
7505,"Kingdom, The (Riget)",Drama|Horror|Mystery,1993,8,58
8387,Police Academy: Mission to Moscow,Comedy|Crime,1993,4,87
9000,That's Entertainment! III,Documentary,1993,2,99
26850,71 Fragments of a Chronology of Chance (71 Fragmente einer Chronologie des Zufalls),Drama,1993,4,65
26865,Fist of Legend (Jing wu ying xiong),Action|Drama,1993,1,87
32456,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko)",Animation|Comedy|Drama|Fantasy,1993,4,92
69761,Through the Olive Trees (Zire darakhatan zeyton),Drama,1993,7,62
69821,Men of War,Action|Drama,1993,3,81
126106,Beastie Boys: Sabotage,(no genres listed),1993,10,61
