movie,title,genres,year,Rating,RottenTomato
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The)",Action|Horror|Sci-Fi|Thriller,1983,3,65
2378,Police Academy,Comedy|Crime,1983,6,95
2613,Night of the Comet,Comedy|Horror|Sci-Fi,1983,10,90
2852,"Soldier's Story, A",Drama,1983,4,93
2859,Stop Making Sense,Documentary|Musical,1983,8,78
2928,"Razor's Edge, The",Drama,1983,5,88
2945,Mike's Murder,Mystery,1983,3,88
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The",Adventure|Comedy|Sci-Fi,1983,9,75
3111,Places in the Heart,Drama,1983,5,96
3206,Against All Odds,Romance,1983,7,75
3308,"Flamingo Kid, The",Comedy|Drama,1983,4,65
3342,Birdy,Drama|War,1983,3,83
3398,"Muppets Take Manhattan, The",Children|Comedy|Musical,1983,10,58
3525,Bachelor Party,Comedy,1983,9,98
3683,Blood Simple,Crime|Drama|Film-Noir,1983,10,55
3708,Firestarter,Horror|Thriller,1983,3,95
3766,Missing in Action,Action|War,1983,10,62
3791,Footloose,Drama,1983,7,72
4000,"Bounty, The",Adventure|Drama,1983,8,66
4214,Revenge of the Nerds,Comedy,1983,1,82
4222,C.H.U.D.,Horror,1983,4,53
4690,"Cotton Club, The",Crime|Musical,1983,7,73
5276,Crimes of Passion,Drama|Romance|Thriller,1983,10,52
6039,"Woman in Red, The",Comedy|Romance,1983,4,56
6628,Hot Dog... The Movie,Comedy,1983,6,95
6828,"Sunday in the Country, A (Un dimanche à la campagne)",Drama,1983,8,59
6991,"Greystoke: The Legend of Tarzan, Lord of the Apes",Adventure|Drama|Romance,1983,4,58
7283,Swing Shift,Drama,1983,4,58
7947,Under the Volcano,Drama,1983,10,51
7983,Broadway Danny Rose,Comedy,1983,9,73
8266,Purple Rain,Drama|Musical,1983,2,61
8633,"Last Starfighter, The",Action|Adventure|Comedy|Sci-Fi,1983,2,86
26505,Comfort and Joy,Comedy,1983,3,51
26509,Electric Dreams,Comedy|Drama|Romance|Sci-Fi,1983,10,82
26513,"Ice Pirates, The",Action|Adventure|Comedy|Sci-Fi,1983,1,67
32825,Sexmission (Seksmisja),Adventure|Comedy|Sci-Fi,1983,1,93
42351,Threads,Drama|Sci-Fi|War,1983,2,70
71804,Reckless,Comedy|Drama|Romance,1983,3,55
110858,Firstborn,Drama|Thriller,1983,5,69
