movie,title,genres,year,Rating,RottenTomato
3696,Night of the Creeps,Comedy|Horror|Sci-Fi|Thriller,1985,4,57
3707,9 1/2 Weeks (Nine 1/2 Weeks),Drama|Romance,1985,4,52
4043,At Close Range,Crime|Drama,1985,8,64
4218,River's Edge,Crime|Drama,1985,8,88
4355,Youngblood,Action|Drama,1985,6,76
4407,Salvador,Drama|Thriller|War,1985,2,68
4410,Something Wild,Comedy|Crime|Drama,1985,6,100
4492,Critters,Comedy|Sci-Fi,1985,3,70
4545,Short Circuit,Comedy|Sci-Fi,1985,3,93
4753,Vamp,Comedy|Horror,1985,10,82
4812,SpaceCamp,Adventure|Sci-Fi,1985,8,98
5548,Down and Out in Beverly Hills,Comedy,1985,7,60
6201,Lady Jane,Drama|Romance,1985,10,51
6315,Wildcats,Comedy,1985,1,88
6644,"Green Ray, The (Rayon vert, Le)",Drama|Romance,1985,10,98
6800,Cobra,Action|Crime,1985,2,99
7011,"Bullfighter, The (Matador)",Comedy|Crime|Drama,1985,8,100
7984,From Beyond,Horror|Sci-Fi,1985,9,54
8743,Biggles,Adventure|Fantasy|Sci-Fi,1985,2,63
26578,"Sacrifice, The (Offret - Sacraficatio)",Drama,1985,8,91
26585,"Better Tomorrow, A (Ying hung boon sik)",Crime|Drama|Thriller,1985,5,62
31000,Sweet Liberty,Comedy,1985,3,89
43838,Troll,Comedy|Fantasy|Horror,1985,2,94
80717,Voyeur (Abel),Comedy,1985,1,98
