movie,title,genres,year,Rating,RottenTomato
4518,The Lair of the White Worm,Comedy|Horror,1987,10,94
4524,Moon Over Parador,Comedy,1987,3,87
4526,My Stepmother Is an Alien,Comedy|Romance|Sci-Fi,1987,8,85
4528,Off Limits,Action|Thriller|War,1987,5,66
4532,Return of the Living Dead Part II,Comedy|Horror,1987,3,100
4534,Return to Snowy River (a.k.a. The Man From Snowy River II),Adventure|Drama|Western,1987,3,60
4538,Salome's Last Dance,Comedy|Drama,1987,3,61
4541,"Serpent and the Rainbow, The",Horror,1987,9,82
4543,Shoot to Kill,Action|Adventure,1987,9,90
4555,Torch Song Trilogy,Comedy|Drama|Romance,1987,7,77
4557,Tucker: The Man and His Dream,Drama,1987,9,75
4559,Vice Versa,Comedy,1987,5,74
4560,Watchers,Horror|Sci-Fi,1987,10,78
4561,Waxwork,Comedy|Horror,1987,4,66
4562,Without a Clue,Comedy|Mystery,1987,6,86
4563,Young Einstein,Comedy,1987,10,96
4703,Chocolat,Drama,1987,10,99
5305,Return of the Killer Tomatoes!,Comedy|Horror|Sci-Fi,1987,1,50
5641,"Moderns, The",Drama,1987,9,73
5971,My Neighbor Totoro (Tonari no Totoro),Animation|Children|Drama|Fantasy,1987,3,87
6602,Brain Damage,Comedy|Horror,1987,6,84
26622,Dominick and Eugene,Drama,1987,5,96
52831,Maniac Cop,Action|Crime|Horror|Thriller,1987,10,90
70201,High Hopes,Comedy,1987,1,66
