movie,title,genres,year,Rating,RottenTomato
66,Lawnmower Man 2: Beyond Cyberspace,Action|Sci-Fi|Thriller,1995,4,91
70,From Dusk Till Dawn,Action|Comedy|Horror|Thriller,1995,3,60
86,White Squall,Action|Adventure|Drama,1995,10,79
87,Dunston Checks In,Children|Comedy,1995,8,55
88,Black Sheep,Comedy,1995,8,95
94,Beautiful Girls,Comedy|Drama|Romance,1995,9,98
95,Broken Arrow,Action|Adventure|Thriller,1995,7,98
103,Unforgettable,Mystery|Sci-Fi|Thriller,1995,9,74
104,Happy Gilmore,Comedy,1995,5,72
107,Muppet Treasure Island,Adventure|Children|Comedy|Musical,1995,7,65
108,Catwalk,Documentary,1995,1,98
113,Before and After,Drama|Mystery,1995,4,87
118,If Lucy Fell,Comedy|Romance,1995,4,91
125,Flirting With Disaster,Comedy,1995,4,76
129,Pie in the Sky,Comedy|Romance,1995,6,51
291,Poison Ivy II,Drama|Thriller,1995,3,67
494,Executive Decision,Action|Adventure|Thriller,1995,5,72
605,One Fine Day,Drama|Romance,1995,9,80
608,Fargo,Comedy|Crime|Drama|Thriller,1995,1,89
609,Homeward Bound II: Lost in San Francisco,Adventure|Children,1995,1,70
611,Hellraiser: Bloodline,Action|Horror|Sci-Fi,1995,2,51
612,"Pallbearer, The",Comedy,1995,8,82
619,Ed,Comedy,1995,6,100
626,"Thin Line Between Love and Hate, A",Comedy,1995,7,97
631,All Dogs Go to Heaven 2,Adventure|Animation|Children|Fantasy|Musical|Romance,1995,1,87
637,Sgt. Bilko,Comedy,1995,8,67
640,Diabolique,Drama|Thriller,1995,5,97
648,Mission: Impossible,Action|Adventure|Mystery|Thriller,1995,7,90
651,"Superweib, Das",Comedy,1995,3,56
661,James and the Giant Peach,Adventure|Animation|Children|Fantasy|Musical,1995,6,78
662,Fear,Thriller,1995,8,83
685,It's My Party,Drama,1995,10,85
691,Mrs. Winterbourne,Comedy|Romance,1995,2,54
694,"Substitute, The",Action|Crime|Drama,1995,5,53
697,Feeling Minnesota,Drama|Romance,1995,5,69
705,Cosi,Comedy,1995,5,78
708,"Truth About Cats & Dogs, The",Comedy|Romance,1995,8,59
710,Celtic Pride,Comedy,1995,2,56
711,Flipper,Adventure|Children,1995,1,89
719,Multiplicity,Comedy,1995,1,54
720,Wallace & Gromit: The Best of Aardman Animation,Adventure|Animation|Comedy,1995,10,100
725,"Great White Hype, The",Comedy,1995,1,96
733,"Rock, The",Action|Adventure|Thriller,1995,9,56
736,Twister,Action|Adventure|Romance|Thriller,1995,9,74
742,Thinner,Horror|Thriller,1995,2,79
743,Spy Hard,Comedy,1995,10,91
748,"Arrival, The",Action|Sci-Fi|Thriller,1995,4,85
761,"Phantom, The",Action|Adventure,1995,6,95
766,I Shot Andy Warhol,Drama,1995,10,84
778,Trainspotting,Comedy|Crime|Drama,1995,3,70
781,Stealing Beauty,Drama,1995,10,65
786,Eraser,Action|Drama|Thriller,1995,9,87
804,She's the One,Comedy|Romance,1995,7,56
818,"Very Brady Sequel, A",Comedy,1995,8,87
830,"First Wives Club, The",Comedy,1995,7,59
835,Foxfire,Drama,1995,5,58
836,Chain Reaction,Action|Adventure|Thriller,1995,7,80
837,Matilda,Children|Comedy|Fantasy,1995,3,79
838,Emma,Comedy|Drama|Romance,1995,1,72
848,"Spitfire Grill, The",Drama,1995,5,87
849,Escape from L.A.,Action|Adventure|Sci-Fi|Thriller,1995,4,67
851,Basquiat,Drama,1995,6,84
852,Tin Cup,Comedy|Drama|Romance,1995,6,52
867,Carpool,Comedy|Crime,1995,6,95
869,Kansas City,Crime|Drama|Musical|Thriller,1995,1,69
880,"Island of Dr. Moreau, The",Sci-Fi|Thriller,1995,9,61
881,First Kid,Children|Comedy,1995,6,68
885,Bogus,Children|Drama|Fantasy,1995,2,67
886,Bulletproof,Action|Comedy|Crime,1995,6,82
984,"Pompatus of Love, The",Comedy|Drama,1995,3,58
988,Grace of My Heart,Comedy|Drama,1995,4,53
992,"Rich Man's Wife, The",Thriller,1995,9,69
994,Big Night,Comedy|Drama,1995,3,57
996,Last Man Standing,Action|Crime|Drama|Thriller,1995,10,61
997,Caught,Drama|Thriller,1995,2,85
998,Set It Off,Action|Crime,1995,9,65
999,2 Days in the Valley,Crime|Film-Noir,1995,4,51
1004,"Glimmer Man, The",Action|Thriller,1995,3,66
1005,D3: The Mighty Ducks,Children|Comedy,1995,5,53
1040,"Secret Agent, The",Drama,1995,6,52
1042,That Thing You Do!,Comedy|Drama,1995,1,88
1043,To Gillian on Her 37th Birthday,Drama|Romance,1995,6,99
1049,"Ghost and the Darkness, The",Action|Adventure,1995,8,94
1051,Trees Lounge,Drama,1995,3,81
1056,Jude,Drama,1995,8,50
1057,Everyone Says I Love You,Comedy|Musical|Romance,1995,5,63
1059,William Shakespeare's Romeo + Juliet,Drama|Romance,1995,8,73
1111,Microcosmos (Microcosmos: Le peuple de l'herbe),Documentary,1995,1,68
1112,Palookaville,Action|Comedy|Drama,1995,8,56
1113,"Associate, The",Comedy,1995,9,56
1114,"Funeral, The",Crime|Drama,1995,1,55
1120,"People vs. Larry Flynt, The",Comedy|Drama,1995,1,99
1145,Snowriders,Documentary,1995,5,100
1147,When We Were Kings,Documentary,1995,9,99
1165,"Bloody Child, The",Drama|Thriller,1995,1,99
1310,Hype!,Documentary,1995,8,51
1311,Santa with Muscles,Comedy,1995,8,59
1312,Female Perversions,Drama,1995,3,80
1317,I'm Not Rappaport,Comedy,1995,10,86
1324,Amityville: Dollhouse,Horror,1995,4,75
1353,"Mirror Has Two Faces, The",Comedy|Drama|Romance,1995,6,87
1357,Shine,Drama|Romance,1995,10,66
1358,Sling Blade,Drama,1995,8,60
1361,Paradise Lost: The Child Murders at Robin Hood Hills,Documentary,1995,8,85
1363,"Preacher's Wife, The",Drama,1995,6,71
1365,Ridicule,Drama,1995,9,59
1384,"Substance of Fire, The",Drama,1995,8,80
1393,Jerry Maguire,Drama|Romance,1995,9,74
1397,Bastard Out of Carolina,Drama,1995,3,88
1398,In Love and War,Romance|War,1995,5,78
1404,Night Falls on Manhattan,Crime|Drama,1995,1,65
1405,Beavis and Butt-Head Do America,Adventure|Animation|Comedy|Crime,1995,3,60
1409,Michael,Comedy|Drama|Fantasy|Romance,1995,1,69
1415,"Thieves (Voleurs, Les)",Crime|Drama|Romance,1995,6,74
1416,Evita,Drama|Musical,1995,7,61
1417,"Portrait of a Lady, The",Drama,1995,10,86
1420,Message to Love: The Isle of Wight Festival,Documentary,1995,7,86
1423,Hearts and Minds,Drama,1995,7,65
1446,Kolya (Kolja),Comedy|Drama,1995,5,67
1449,Waiting for Guffman,Comedy,1995,10,78
1475,Kama Sutra: A Tale of Love,Romance,1995,4,90
1482,"Van, The",Comedy|Drama,1995,8,58
1483,Crash,Drama|Thriller,1995,1,89
1484,"Daytrippers, The",Comedy|Drama|Mystery|Romance,1995,5,66
1493,Love and Other Catastrophes,Romance,1995,9,73
1537,Shall We Dance? (Shall We Dansu?),Comedy|Drama|Romance,1995,10,85
1542,Brassed Off,Comedy|Drama|Romance,1995,8,83
1545,Ponette,Drama,1995,8,100
1554,"Pillow Book, The",Drama|Romance,1995,7,74
1571,When the Cat's Away (Chacun cherche son chat),Comedy|Romance,1995,9,95
2330,Hands on a Hard Body,Comedy|Documentary,1995,5,54
2342,Hard Core Logo,Comedy|Drama,1995,3,84
2609,"King of Masks, The (Bian Lian)",Drama,1995,5,64
3574,Carnosaur 3: Primal Species,Horror|Sci-Fi,1995,8,98
4175,Gray's Anatomy,Comedy|Drama,1995,3,69
4755,Wish Upon a Star,Comedy,1995,2,64
5570,Thesis (Tesis),Drama|Horror|Thriller,1995,7,80
7845,Tremors II: Aftershocks,Comedy|Horror|Sci-Fi,1995,1,100
8504,Box of Moon Light,Comedy|Drama,1995,6,95
26915,Tromeo and Juliet,Comedy|Drama,1995,7,79
136445,George Carlin: Back in Town,Comedy,1995,10,85
