movie,title,genres,year,Rating,RottenTomato
2039,Cheetah,Adventure|Children,1988,7,59
2054,"Honey, I Shrunk the Kids",Adventure|Children|Comedy|Fantasy|Sci-Fi,1988,4,64
2123,All Dogs Go to Heaven,Animation|Children|Comedy|Drama|Fantasy,1988,8,90
2248,Say Anything...,Comedy|Drama|Romance,1988,2,67
2372,Fletch Lives,Comedy,1988,8,100
2400,Prancer,Children|Drama|Fantasy,1988,4,59
2423,Christmas Vacation (National Lampoon's Christmas Vacation),Comedy,1988,3,94
2456,"Fly II, The",Horror|Sci-Fi,1988,2,83
2513,Pet Sematary,Horror,1988,8,79
2973,Crimes and Misdemeanors,Comedy|Crime|Drama,1988,8,77
3166,Brenda Starr,Adventure,1988,2,95
3387,Who's Harry Crumb?,Comedy|Mystery,1988,7,64
3392,She-Devil,Comedy,1988,4,70
3424,Do the Right Thing,Drama,1988,2,62
3521,Mystery Train,Comedy|Drama,1988,7,93
3758,Communion,Drama|Sci-Fi|Thriller,1988,1,73
4008,Born on the Fourth of July,Drama|War,1988,1,60
4213,Deepstar Six,Horror|Sci-Fi|Thriller,1988,2,77
4279,True Believer,Crime,1988,3,59
4568,Best of the Best,Action,1988,3,96
4571,Bill & Ted's Excellent Adventure,Adventure|Comedy|Sci-Fi,1988,4,97
4584,Dream a Little Dream,Comedy|Drama|Romance,1988,7,59
4600,Gross Anatomy (a.k.a. A Cut Above),Comedy|Drama,1988,5,61
4603,Her Alibi,Comedy|Romance,1988,8,82
4605,How to Get Ahead in Advertising,Comedy|Fantasy,1988,5,94
4606,Immediate Family,Drama,1988,4,58
4608,"Innocent Man, An",Crime|Drama,1988,1,60
4610,"January Man, The",Comedy|Crime|Mystery|Thriller,1988,2,99
4615,Last Exit to Brooklyn,Drama,1988,2,71
4618,Leviathan,Horror|Sci-Fi|Thriller,1988,10,71
4619,Little Monsters,Comedy,1988,4,53
4621,Look Who's Talking,Comedy|Romance,1988,3,52
4623,Major League,Comedy,1988,3,98
4624,Meet the Feebles,Animation|Comedy|Musical,1988,6,52
4626,Miracle Mile,Drama|Romance|Sci-Fi,1988,9,73
4627,Miss Firecracker,Comedy,1988,4,57
4628,New York Stories,Comedy|Drama,1988,10,51
4629,Next of Kin,Action|Crime|Thriller,1988,4,56
4632,"Package, The",Action|Thriller,1988,10,78
4634,Penn & Teller Get Killed,Adventure|Comedy,1988,6,67
4636,"Punisher, The",Action,1988,4,52
4654,Road House,Action|Drama,1988,9,76
4661,Sea of Love,Crime|Drama|Thriller,1988,3,82
4663,She's Out of Control,Comedy,1988,10,93
4666,Skin Deep,Comedy,1988,10,72
4675,Three Fugitives,Action|Comedy,1988,9,91
4677,Turner & Hooch,Comedy|Crime,1988,9,59
4678,UHF,Comedy,1988,7,81
4680,Vampire's Kiss,Comedy|Fantasy|Horror,1988,3,94
4681,"War of the Roses, The",Comedy|Drama,1988,5,94
5646,Valmont,Drama|Romance,1988,5,68
6454,Music Box,Drama,1988,7,86
6782,Leningrad Cowboys Go America,Comedy|Musical,1988,1,82
7872,Getting It Right,Comedy|Drama,1988,3,60
8709,How I Got Into College,Comedy|Romance,1988,3,53
26587,"Decalogue, The (Dekalog)",Crime|Drama|Romance,1988,3,98
26655,Common Threads: Stories from the Quilt,Documentary,1988,2,79
26701,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie),Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller,1988,1,97
31026,"Phantom of the Opera, The",Drama|Horror|Musical,1988,4,95
69524,Raiders of the Lost Ark: The Adaptation,Action|Adventure|Thriller,1988,1,67
72104,Balance,Animation|Drama|Mystery|Sci-Fi|Thriller,1988,4,85
